total_movement,avg_speed,n_events,mean_dt,idle_ratio,turn_angle_mean,speed_std,speed_max,dist_std,efficiency_sub,turn_angle_std,vh_ratio,dir_change_rate,xy_corr,accel_cv,step_autocorr,userId,gameId,is_bot,bot_type
242038.17310904973,2.8229596977504974,51855,3.4927513730665476,0.046417896056310866,0.3810399079079261,3.372570196308066,179.76929659983654,8.095652815054747,0.8650397164233534,0.5601545144502122,0.7068892250684163,0.012496384148105293,-0.2866561443004261,3.389956504113146,0.9223835892804318,-1,lol_stitch_0,1,stitch
228381.00531777783,2.6383679129533126,56122,3.24154145497784,0.045187270589073805,0.4155949350181624,4.072480071045259,663.9000301250181,10.804092351154088,0.8618020820480575,0.5958371937781484,0.7141110310719928,0.014272477816186166,0.34734467030020916,4.1592576181748555,0.3983460714162247,-1,lol_stitch_1,1,stitch
224899.125753963,2.7197341678917977,54891,3.305878030859662,0.04900621231167222,0.3818688364666851,4.230410139476782,401.156141670547,7.730857836277325,0.8555994692171255,0.5654366310235304,0.7526831544563696,0.013135122333351552,0.03503176376095255,6.8511413202881855,0.5789645925841505,-1,lol_stitch_2,1,stitch
239755.35236620833,2.842197503095992,61137,2.962612204562299,0.04432667615355677,0.38652908431606164,5.117026958183324,880.3595856239654,8.294479791827147,0.8753315619490715,0.5777839069941397,0.7906455307094208,0.011973109573580647,-0.2725546747366254,9.962325666036564,0.5744900447528547,-1,lol_stitch_3,1,stitch
243738.21086564774,2.700643695629595,56095,3.2343469197038317,0.03185667171762189,0.37150809292623893,2.857378337055426,52.630789467763066,7.079308099168409,0.8639693020252682,0.5337655488264804,0.7508335664987875,0.014101078527497994,-0.5159366775864085,1.8385085283467635,0.9527247470614877,-1,lol_stitch_4,1,stitch
212720.455724757,2.748698412819271,54350,3.345266640643878,0.04973321067157314,0.4051622395953749,3.8167967655134696,325.00153845789714,10.228242053450767,0.8700053974185721,0.5776043730101778,0.7179972811382264,0.013468261269549218,0.09334972587932108,4.341253090649866,0.3790721636616948,-1,lol_stitch_5,1,stitch
222713.77465138934,2.854808624107162,47469,3.8221835100167834,0.03813014809665255,0.36411329776205537,6.2083096109776585,880.3595856239654,10.176846921531435,0.8502917663730258,0.5505389454041558,0.6912328450878781,0.014009142808991131,-0.07074319077823905,11.945596468927207,0.5415146228969796,-1,lol_stitch_6,1,stitch
243000.9596122334,2.7358157919702535,63118,2.8821202024732493,0.041984853765962164,0.3931299608176292,3.537115541474489,335.60095351473603,7.495910950342125,0.8752513268512537,0.5611342376013002,0.7447262616881731,0.013799550049114357,-0.21488480523774245,4.518811463034272,0.686672274826199,-1,lol_stitch_7,1,stitch
235222.4527194712,2.6124036128591945,63047,2.8828108731519007,0.040097070439513376,0.39628582693557163,4.206439248435993,562.0802878593057,8.423604470116343,0.863057073735818,0.5712061054948542,0.730915180559762,0.013799229146509747,-0.21257350113711787,4.446348277050808,0.5525610354726294,-1,lol_stitch_8,1,stitch
239034.76001422096,2.7368696057084283,59200,3.0667143806553856,0.04418918918918919,0.39639583605427714,3.217506934764551,285.10085934630223,6.984029270516986,0.8704271594114534,0.5770581064352461,0.7742724146859926,0.012905405405405405,-0.4074619152333787,2.06322045535599,0.8662787332288299,-1,lol_stitch_9,1,stitch
199112.0350667123,2.5339655648127315,52581,3.4533627554446897,0.04003347216675225,0.419897118628196,2.798908708637668,94.15412895885129,5.468442372701636,0.8644028975900316,0.6058784849893435,0.7977389607436046,0.013008501169624008,-0.28224532497987925,2.2652456759435604,0.9265677514603787,-1,lol_stitch_10,1,stitch
241742.84980901514,2.866500971766349,58484,3.0905531417973244,0.04579030162095616,0.3852781524375768,7.7126384310858835,1057.268650816811,10.838531825261775,0.8700750638642386,0.5631818835355457,0.7068322910354763,0.012311059435059162,0.28970286285008484,15.34633536259099,0.45257369232529077,-1,lol_stitch_11,1,stitch
255657.29805054513,2.9600113400457904,58062,3.1226901254489614,0.03580655161723675,0.36424116417988933,3.7030966648411012,394.4109531947611,7.853995277937598,0.8719252416304704,0.5460874404745808,0.6931169719378486,0.012744996727635976,-0.1840559745140786,4.896211895767825,0.724438619812065,-1,lol_stitch_12,1,stitch
236278.19180982228,2.677185827063798,51226,3.5390151813104698,0.05253191738570257,0.410639408015297,3.810386526920782,487.6822736167473,8.578004551003458,0.852234800791541,0.6041262951208863,0.6935657425834221,0.014504353258111115,-0.22826827803133776,6.160677836010447,0.8959715889378046,-1,lol_stitch_13,1,stitch
191689.72532693046,2.637823360641554,47440,3.8272172229667922,0.028709949409780777,0.3789519669819924,3.809351290444921,540.1835336253781,9.275208008017202,0.872599922330421,0.5415176860388163,0.7693039206876928,0.013026981450252951,-0.38115494802088795,5.884438118858293,0.5797679368747208,-1,lol_stitch_14,1,stitch
240661.4727096646,2.963487157764584,59525,3.0562782325170668,0.03887442251154977,0.3770110063339387,3.324407700333017,123.70933675353692,5.610130623853727,0.8726051739668422,0.5629182335427302,0.6348852603706973,0.0125997480050399,-0.3577963290188787,2.43568631779089,0.8996648786848749,-1,lol_stitch_15,1,stitch
225444.10268555203,2.766750165220294,53412,3.4015973050209127,0.053414962929678726,0.3865659051597596,9.145118156550899,1363.4562699258088,13.81164821863569,0.8594893327684942,0.5631426510614422,0.7121937482399324,0.014771961356998427,0.4799718420971583,17.833804040893973,0.2556582671410062,-1,lol_stitch_16,1,stitch
215022.67564283195,2.6413672357257156,57642,3.14612869954373,0.03828805384962354,0.4094806437258835,4.949086916291053,880.3595856239654,7.784546714436801,0.8729385307805482,0.5879780991449838,0.701044052356155,0.012005135144512681,-0.17605047965713236,10.210546536554128,0.6408068738109848,-1,lol_stitch_17,1,stitch
215994.96240919596,2.7101807249478522,54839,3.3094463139699526,0.03687156950345557,0.3797160615509648,3.602333008978217,444.846040782651,7.46765584830054,0.8706790454822607,0.558970576246391,0.7572827774754808,0.013111107058844983,0.2066931564471686,5.447521142718784,0.6135002992148642,-1,lol_stitch_18,1,stitch
254597.40279930012,2.949228679248073,58916,3.0897944464478906,0.03538936791363976,0.3645787456955695,7.015851266842534,1306.006125559907,10.439632036056768,0.866313649801051,0.5438805314586974,0.7205174587513019,0.014936519790888723,0.27079533379410037,13.643948857342435,0.46671140757060137,-1,lol_stitch_19,1,stitch
212932.74670081178,2.4704859517065136,54414,3.3392459551729257,0.04311390450986878,0.39895539620006576,2.838948774220395,94.847245611035,5.885171333487753,0.858196987041354,0.5593542420911002,0.7617193836171938,0.012956224501047525,-0.3105291558487415,2.0469320841643404,0.9267867719087775,-1,lol_stitch_20,1,stitch
259807.71944835573,3.158472889932025,53485,3.3944172010562053,0.03612227727400206,0.34245649287307833,5.341315779125366,695.3517095686183,8.597458551226097,0.8622957111329562,0.5367462825905174,0.6442476063693615,0.01450874076843975,-0.3377128745043245,9.707627549713138,0.6699704648850431,-1,lol_stitch_21,1,stitch
269532.9569706981,2.9994387904173734,60685,2.9939775071537897,0.044607398862980964,0.3924007866105123,3.5270917933704955,162.2374802565671,8.241374927151966,0.8630112691339062,0.5768112738239383,0.6865437605614505,0.014962511328993986,-0.12681491869327607,3.380844930929721,0.6868320374891871,-1,lol_stitch_22,1,stitch
231277.7192144453,2.84407099273439,59103,3.069441364605544,0.03163967988088591,0.3779842036874039,4.184126602935159,663.9000301250181,10.884596769321853,0.871840450402812,0.5479630675575462,0.7083372949845496,0.013095781940003045,0.07425719725952247,4.343354876665153,0.36346482080359044,-1,lol_stitch_23,1,stitch
250743.5280532838,2.9222167611831638,56061,3.2332326935518654,0.05419097054993668,0.3664082557541539,3.1534249452099608,73.0,7.838213393380006,0.8732983794481121,0.5531905620626717,0.703828288555478,0.013449635218779545,-0.4131243595254591,1.9288000139664434,0.9339048079999204,-1,lol_stitch_24,1,stitch
252645.94415390308,2.8456560464170817,55471,3.273468051437822,0.04222025923455499,0.3627301518816637,4.591735126653012,663.0120662552077,12.818057299602229,0.8656433337710219,0.5383001065306066,0.6849599301539738,0.0139892917019704,0.19153759396961573,8.022882935164658,0.3675971254650141,-1,lol_stitch_25,1,stitch
227184.57633567095,2.7589582667895867,53094,3.415260190230289,0.043244057708969,0.3864214173445169,3.6525881374055373,380.8214804865923,10.102777386609276,0.8641308238270412,0.5633942475470625,0.6934885575505667,0.013278336535201718,0.2894512216177827,5.847796222398139,0.28274162801079594,-1,lol_stitch_26,1,stitch
228117.3566712062,2.644830910855354,60892,2.9791818482941372,0.04700124811141036,0.38237361160308125,3.44728228569534,444.846040782651,7.737796379185247,0.8722660492437088,0.56066247912749,0.7031459515214028,0.01218550876962491,0.03340659000741811,5.585861238627944,0.625743611849699,-1,lol_stitch_27,1,stitch
234411.0300508514,2.9067664171220824,56447,3.2082330498653975,0.04212801388913494,0.3730334239916714,3.5927733331836404,331.89192518047196,7.5308243067241945,0.872762255570965,0.5418745093626374,0.639619360611364,0.012773043740145623,-0.05195937533291513,2.8711755946418664,0.6588276705200051,-1,lol_stitch_28,1,stitch
